target,half,set_index,booster,subsample,max_depth,min_child_weight,colsample_bytree,colsample_bylevel,n_estimators,learning_rate,CV,AUC
ischematic_diagnosed,1,80,gblinear,1.0,7,1.0139250907212758,1.0,0.8374725714454918,703,0.03,3,0.8006569339243621
ischematic_diagnosed,1,80,gblinear,1.0,7,1.0139250907212758,1.0,0.8374725714454918,703,0.03,4,0.8086362590549032
ischematic_diagnosed,1,81,gbtree,1.0,15,8.0,1.0,0.9662901316093224,276,0.4652721068925346,1,0.8301687402177516
ischematic_diagnosed,1,81,gbtree,1.0,15,8.0,1.0,0.9662901316093224,276,0.4652721068925346,2,0.82943804671107
ischematic_diagnosed,1,81,gbtree,1.0,15,8.0,1.0,0.9662901316093224,276,0.4652721068925346,3,0.8192435632328358
ischematic_diagnosed,1,81,gbtree,1.0,15,8.0,1.0,0.9662901316093224,276,0.4652721068925346,4,0.8268532451887006
ischematic_diagnosed,1,82,gbtree,0.5424416091405803,15,1.0,1.0,0.2,782,0.10702532322968673,1,0.8463280152174657
ischematic_diagnosed,1,82,gbtree,0.5424416091405803,15,1.0,1.0,0.2,782,0.10702532322968673,2,0.8454696288553007
ischematic_diagnosed,1,82,gbtree,0.5424416091405803,15,1.0,1.0,0.2,782,0.10702532322968673,3,0.8317219994440066
ischematic_diagnosed,1,82,gbtree,0.5424416091405803,15,1.0,1.0,0.2,782,0.10702532322968673,4,0.8475941955254118
ischematic_diagnosed,1,83,gbtree,1.0,6,2.817013511051726,1.0,1.0,615,0.03,1,0.8512572212511377
ischematic_diagnosed,1,83,gbtree,1.0,6,2.817013511051726,1.0,1.0,615,0.03,2,0.8482354346840928
ischematic_diagnosed,1,83,gbtree,1.0,6,2.817013511051726,1.0,1.0,615,0.03,3,0.8333178626239085
ischematic_diagnosed,1,83,gbtree,1.0,6,2.817013511051726,1.0,1.0,615,0.03,4,0.8440719114247429
ischematic_diagnosed,1,84,gbtree,0.5,15,8.0,0.2,0.2,273,0.20238718596123817,1,0.8279147768600076
ischematic_diagnosed,1,84,gbtree,0.5,15,8.0,0.2,0.2,273,0.20238718596123817,2,0.8212104854280198
ischematic_diagnosed,1,84,gbtree,0.5,15,8.0,0.2,0.2,273,0.20238718596123817,3,0.8170945626882666
ischematic_diagnosed,1,84,gbtree,0.5,15,8.0,0.2,0.2,273,0.20238718596123817,4,0.825373211824833
ischematic_diagnosed,1,85,gbtree,1.0,15,1.0,1.0,0.2,414,0.3314209768641345,1,0.8422599326714725
ischematic_diagnosed,1,85,gbtree,1.0,15,1.0,1.0,0.2,414,0.3314209768641345,2,0.8448916193500969
ischematic_diagnosed,1,85,gbtree,1.0,15,1.0,1.0,0.2,414,0.3314209768641345,3,0.8294325724600428
ischematic_diagnosed,1,85,gbtree,1.0,15,1.0,1.0,0.2,414,0.3314209768641345,4,0.8391939224790248
ischematic_diagnosed,1,86,gbtree,1.0,15,8.0,1.0,0.2,740,0.03,1,0.8562256990856573
ischematic_diagnosed,1,86,gbtree,1.0,15,8.0,1.0,0.2,740,0.03,2,0.8527059936860464
ischematic_diagnosed,1,86,gbtree,1.0,15,8.0,1.0,0.2,740,0.03,3,0.8383808307913768
ischematic_diagnosed,1,86,gbtree,1.0,15,8.0,1.0,0.2,740,0.03,4,0.8522548477404364
ischematic_diagnosed,1,87,gbtree,0.8438309090028671,15,8.0,1.0,0.520129330320968,800,0.03,1,0.8545467700966897
ischematic_diagnosed,1,87,gbtree,0.8438309090028671,15,8.0,1.0,0.520129330320968,800,0.03,2,0.8544670364404231
ischematic_diagnosed,1,87,gbtree,0.8438309090028671,15,8.0,1.0,0.520129330320968,800,0.03,3,0.8369834687139414
ischematic_diagnosed,1,87,gbtree,0.8438309090028671,15,8.0,1.0,0.520129330320968,800,0.03,4,0.8510899228639193
ischematic_diagnosed,1,88,gbtree,0.8200391143486567,15,8.0,1.0,0.2,794,0.03,1,0.8555341583743665
ischematic_diagnosed,1,88,gbtree,0.8200391143486567,15,8.0,1.0,0.2,794,0.03,2,0.8510100469167114
ischematic_diagnosed,1,88,gbtree,0.8200391143486567,15,8.0,1.0,0.2,794,0.03,3,0.8384015377409147
ischematic_diagnosed,1,88,gbtree,0.8200391143486567,15,8.0,1.0,0.2,794,0.03,4,0.8493390819791767
ischematic_diagnosed,1,89,gbtree,0.6478417582840986,15,8.0,1.0,0.2,525,0.03,1,0.8536342362515376
ischematic_diagnosed,1,89,gbtree,0.6478417582840986,15,8.0,1.0,0.2,525,0.03,2,0.8503558739189544
ischematic_diagnosed,1,89,gbtree,0.6478417582840986,15,8.0,1.0,0.2,525,0.03,3,0.83908010685738
ischematic_diagnosed,1,89,gbtree,0.6478417582840986,15,8.0,1.0,0.2,525,0.03,4,0.8515324561741971
ischematic_diagnosed,1,90,gbtree,0.903835172386082,15,1.0,1.0,0.2,450,0.03,1,0.8506441051360851
ischematic_diagnosed,1,90,gbtree,0.903835172386082,15,1.0,1.0,0.2,450,0.03,2,0.8502751882190309
ischematic_diagnosed,1,90,gbtree,0.903835172386082,15,1.0,1.0,0.2,450,0.03,3,0.8365231556058235
ischematic_diagnosed,1,90,gbtree,0.903835172386082,15,1.0,1.0,0.2,450,0.03,4,0.8499240452784457
ischematic_diagnosed,1,91,gbtree,0.7356963713738511,15,8.0,1.0,1.0,695,0.03,1,0.8549225893302563
ischematic_diagnosed,1,91,gbtree,0.7356963713738511,15,8.0,1.0,1.0,695,0.03,2,0.851471193063029
ischematic_diagnosed,1,91,gbtree,0.7356963713738511,15,8.0,1.0,1.0,695,0.03,3,0.8374847196993065
ischematic_diagnosed,1,91,gbtree,0.7356963713738511,15,8.0,1.0,1.0,695,0.03,4,0.84978280617565
ischematic_diagnosed,1,92,gblinear,0.7306384566442623,15,1.0,0.2,0.6473924233905684,855,0.03,1,0.8135608146447164
ischematic_diagnosed,1,92,gblinear,0.7306384566442623,15,1.0,0.2,0.6473924233905684,855,0.03,2,0.8069192390886277
ischematic_diagnosed,1,92,gblinear,0.7306384566442623,15,1.0,0.2,0.6473924233905684,855,0.03,3,0.8025147281153726
ischematic_diagnosed,1,92,gblinear,0.7306384566442623,15,1.0,0.2,0.6473924233905684,855,0.03,4,0.8102954017025862
ischematic_diagnosed,1,93,gbtree,1.0,15,8.0,1.0,0.2,1000,0.03,1,0.8564046832931571
ischematic_diagnosed,1,93,gbtree,1.0,15,8.0,1.0,0.2,1000,0.03,2,0.8526238799206377
ischematic_diagnosed,1,93,gbtree,1.0,15,8.0,1.0,0.2,1000,0.03,3,0.8381584095920303
ischematic_diagnosed,1,93,gbtree,1.0,15,8.0,1.0,0.2,1000,0.03,4,0.8522669947796313
ischematic_diagnosed,1,94,gbtree,1.0,15,8.0,1.0,1.0,1000,0.03,1,0.8527338409630112
ischematic_diagnosed,1,94,gbtree,1.0,15,8.0,1.0,1.0,1000,0.03,2,0.8482894631616228
ischematic_diagnosed,1,94,gbtree,1.0,15,8.0,1.0,1.0,1000,0.03,3,0.8350405856210942
ischematic_diagnosed,1,94,gbtree,1.0,15,8.0,1.0,1.0,1000,0.03,4,0.8476001499563897
ischematic_diagnosed,1,95,gbtree,0.5,15,1.0,0.2,1.0,1000,0.03,1,0.8521690410635471
ischematic_diagnosed,1,95,gbtree,0.5,15,1.0,0.2,1.0,1000,0.03,2,0.8486317228562834
ischematic_diagnosed,1,95,gbtree,0.5,15,1.0,0.2,1.0,1000,0.03,3,0.8366357347682535
ischematic_diagnosed,1,95,gbtree,0.5,15,1.0,0.2,1.0,1000,0.03,4,0.846909435962953
ischematic_diagnosed,1,96,gbtree,0.7449678809753573,15,1.0,1.0,0.2,923,0.03,1,0.8549863762552695
ischematic_diagnosed,1,96,gbtree,0.7449678809753573,15,1.0,1.0,0.2,923,0.03,2,0.8507483539165173
ischematic_diagnosed,1,96,gbtree,0.7449678809753573,15,1.0,1.0,0.2,923,0.03,3,0.8365721858541546
ischematic_diagnosed,1,96,gbtree,0.7449678809753573,15,1.0,1.0,0.2,923,0.03,4,0.8527878884015782
ischematic_diagnosed,1,97,gbtree,0.7559678568476673,15,8.0,1.0,0.2,855,0.03,1,0.8525017803216384
ischematic_diagnosed,1,97,gbtree,0.7559678568476673,15,8.0,1.0,0.2,855,0.03,2,0.8539386522108356
ischematic_diagnosed,1,97,gbtree,0.7559678568476673,15,8.0,1.0,0.2,855,0.03,3,0.8381104503928132
ischematic_diagnosed,1,97,gbtree,0.7559678568476673,15,8.0,1.0,0.2,855,0.03,4,0.8542276698120354
ischematic_diagnosed,1,98,gbtree,1.0,15,8.0,1.0,0.2,679,0.03,1,0.8559979226407406
ischematic_diagnosed,1,98,gbtree,1.0,15,8.0,1.0,0.2,679,0.03,2,0.8527769209384864
ischematic_diagnosed,1,98,gbtree,1.0,15,8.0,1.0,0.2,679,0.03,3,0.8385086426523175
ischematic_diagnosed,1,98,gbtree,1.0,15,8.0,1.0,0.2,679,0.03,4,0.8525568564796355
ischematic_diagnosed,1,99,gbtree,0.6512940883513878,15,1.0,1.0,0.2,792,0.03,1,0.8537422932065973
ischematic_diagnosed,1,99,gbtree,0.6512940883513878,15,1.0,1.0,0.2,792,0.03,2,0.8508983007924811
ischematic_diagnosed,1,99,gbtree,0.6512940883513878,15,1.0,1.0,0.2,792,0.03,3,0.8386828666415327
ischematic_diagnosed,1,99,gbtree,0.6512940883513878,15,1.0,1.0,0.2,792,0.03,4,0.8513030914929283
ischematic_diagnosed,2,0,gbtree,0.6278474089136893,10,7.2224778348019045,0.5015135009390854,0.2493213854513786,59,0.17127409353559186,1,0.8359670332155948
ischematic_diagnosed,2,0,gbtree,0.6278474089136893,10,7.2224778348019045,0.5015135009390854,0.2493213854513786,59,0.17127409353559186,2,0.8406014726211284
ischematic_diagnosed,2,0,gbtree,0.6278474089136893,10,7.2224778348019045,0.5015135009390854,0.2493213854513786,59,0.17127409353559186,3,0.8409176111585084
ischematic_diagnosed,2,0,gbtree,0.6278474089136893,10,7.2224778348019045,0.5015135009390854,0.2493213854513786,59,0.17127409353559186,4,0.8173814127435302
ischematic_diagnosed,2,1,gbtree,0.684157061447803,10,6.225065193066802,0.22352904536025947,0.4676852361608662,45,0.45173175601030957,1,0.8034702504889899
ischematic_diagnosed,2,1,gbtree,0.684157061447803,10,6.225065193066802,0.22352904536025947,0.4676852361608662,45,0.45173175601030957,2,0.8051347522591996
ischematic_diagnosed,2,1,gbtree,0.684157061447803,10,6.225065193066802,0.22352904536025947,0.4676852361608662,45,0.45173175601030957,3,0.7991222692384092
ischematic_diagnosed,2,1,gbtree,0.684157061447803,10,6.225065193066802,0.22352904536025947,0.4676852361608662,45,0.45173175601030957,4,0.7941345996740782
ischematic_diagnosed,2,2,gbtree,0.6764376561508386,10,5.828373522839891,0.8158943113842365,0.21075924040730412,687,0.3017169453143631,1,0.8293487952933165
ischematic_diagnosed,2,2,gbtree,0.6764376561508386,10,5.828373522839891,0.8158943113842365,0.21075924040730412,687,0.3017169453143631,2,0.8391586504590756
ischematic_diagnosed,2,2,gbtree,0.6764376561508386,10,5.828373522839891,0.8158943113842365,0.21075924040730412,687,0.3017169453143631,3,0.8315853505754601
ischematic_diagnosed,2,2,gbtree,0.6764376561508386,10,5.828373522839891,0.8158943113842365,0.21075924040730412,687,0.3017169453143631,4,0.8166802189515722
ischematic_diagnosed,2,3,gbtree,0.8144348287566618,10,7.113607243654816,0.29673471326622025,0.5292583963712271,992,0.41990825991816183,1,0.8201062622842701
ischematic_diagnosed,2,3,gbtree,0.8144348287566618,10,7.113607243654816,0.29673471326622025,0.5292583963712271,992,0.41990825991816183,2,0.8333373795188752
ischematic_diagnosed,2,3,gbtree,0.8144348287566618,10,7.113607243654816,0.29673471326622025,0.5292583963712271,992,0.41990825991816183,3,0.8237343142424749
ischematic_diagnosed,2,3,gbtree,0.8144348287566618,10,7.113607243654816,0.29673471326622025,0.5292583963712271,992,0.41990825991816183,4,0.8161269332251057
ischematic_diagnosed,2,4,gbtree,0.7527827244145627,10,4.170818115783851,0.22064104090781983,0.4876096067541829,737,0.5837048634680467,1,0.8182343508369672
ischematic_diagnosed,2,4,gbtree,0.7527827244145627,10,4.170818115783851,0.22064104090781983,0.4876096067541829,737,0.5837048634680467,2,0.8266441555943991
ischematic_diagnosed,2,4,gbtree,0.7527827244145627,10,4.170818115783851,0.22064104090781983,0.4876096067541829,737,0.5837048634680467,3,0.8168247925357159
ischematic_diagnosed,2,4,gbtree,0.7527827244145627,10,4.170818115783851,0.22064104090781983,0.4876096067541829,737,0.5837048634680467,4,0.8072223198748902
ischematic_diagnosed,2,5,gbtree,0.6533331919636285,12,1.0650302928096678,0.6782755250653885,0.5451670235955179,678,0.2220789101062158,1,0.8398960948670056
ischematic_diagnosed,2,5,gbtree,0.6533331919636285,12,1.0650302928096678,0.6782755250653885,0.5451670235955179,678,0.2220789101062158,2,0.8444791464357388
ischematic_diagnosed,2,5,gbtree,0.6533331919636285,12,1.0650302928096678,0.6782755250653885,0.5451670235955179,678,0.2220789101062158,3,0.8396374084982593
ischematic_diagnosed,2,5,gbtree,0.6533331919636285,12,1.0650302928096678,0.6782755250653885,0.5451670235955179,678,0.2220789101062158,4,0.8235563958448553
ischematic_diagnosed,2,6,gbtree,0.7348622875632533,8,6.71635014753717,0.6814329598064335,0.27737523185490115,563,0.3976685285627898,1,0.8212818617209348
ischematic_diagnosed,2,6,gbtree,0.7348622875632533,8,6.71635014753717,0.6814329598064335,0.27737523185490115,563,0.3976685285627898,2,0.8308135117843963
ischematic_diagnosed,2,6,gbtree,0.7348622875632533,8,6.71635014753717,0.6814329598064335,0.27737523185490115,563,0.3976685285627898,3,0.8278109558671866
ischematic_diagnosed,2,6,gbtree,0.7348622875632533,8,6.71635014753717,0.6814329598064335,0.27737523185490115,563,0.3976685285627898,4,0.8147383599210585
ischematic_diagnosed,2,7,gblinear,0.5027561338471598,12,1.2558114304342947,0.8600277315876794,0.7911035310202026,493,0.5595586753919303,1,0.5029795344507183
ischematic_diagnosed,2,7,gblinear,0.5027561338471598,12,1.2558114304342947,0.8600277315876794,0.7911035310202026,493,0.5595586753919303,2,0.4996258468428328
ischematic_diagnosed,2,7,gblinear,0.5027561338471598,12,1.2558114304342947,0.8600277315876794,0.7911035310202026,493,0.5595586753919303,3,0.47916211152696864
ischematic_diagnosed,2,7,gblinear,0.5027561338471598,12,1.2558114304342947,0.8600277315876794,0.7911035310202026,493,0.5595586753919303,4,0.5410487753640896
ischematic_diagnosed,2,8,gblinear,0.9568498966776146,10,4.303296602575436,0.8929983002547748,0.6148414004015401,335,0.6896388203434893,1,0.49931856899488924
ischematic_diagnosed,2,8,gblinear,0.9568498966776146,10,4.303296602575436,0.8929983002547748,0.6148414004015401,335,0.6896388203434893,2,0.4996591683708248
ischematic_diagnosed,2,8,gblinear,0.9568498966776146,10,4.303296602575436,0.8929983002547748,0.6148414004015401,335,0.6896388203434893,3,0.4998381585660206
ischematic_diagnosed,2,8,gblinear,0.9568498966776146,10,4.303296602575436,0.8929983002547748,0.6148414004015401,335,0.6896388203434893,4,0.5006473657359177
ischematic_diagnosed,2,9,gblinear,0.9594353852594899,14,3.466746225382862,0.7005916867176702,0.7387405126988436,734,0.7491539722660068,1,0.5004936922393771
ischematic_diagnosed,2,9,gblinear,0.9594353852594899,14,3.466746225382862,0.7005916867176702,0.7387405126988436,734,0.7491539722660068,2,0.4996591683708248
ischematic_diagnosed,2,9,gblinear,0.9594353852594899,14,3.466746225382862,0.7005916867176702,0.7387405126988436,734,0.7491539722660068,3,0.4994887525562372
ischematic_diagnosed,2,9,gblinear,0.9594353852594899,14,3.466746225382862,0.7005916867176702,0.7387405126988436,734,0.7491539722660068,4,0.5010739411711748
ischematic_diagnosed,2,10,gbtree,0.6025329588262941,11,1.0,1.0,0.2,1000,0.03,1,0.8502587509241105
ischematic_diagnosed,2,10,gbtree,0.6025329588262941,11,1.0,1.0,0.2,1000,0.03,2,0.8566700654625219
ischematic_diagnosed,2,10,gbtree,0.6025329588262941,11,1.0,1.0,0.2,1000,0.03,3,0.8504773310049125
ischematic_diagnosed,2,10,gbtree,0.6025329588262941,11,1.0,1.0,0.2,1000,0.03,4,0.8340149965916838
ischematic_diagnosed,2,11,gbtree,1.0,6,8.0,0.2,1.0,1000,0.03,1,0.8486258879495998
ischematic_diagnosed,2,11,gbtree,1.0,6,8.0,0.2,1.0,1000,0.03,2,0.8554428811887598
ischematic_diagnosed,2,11,gbtree,1.0,6,8.0,0.2,1.0,1000,0.03,3,0.8511492289964593
ischematic_diagnosed,2,11,gbtree,1.0,6,8.0,0.2,1.0,1000,0.03,4,0.8337951589999795
ischematic_diagnosed,2,12,gbtree,1.0,6,1.0,1.0,1.0,388,0.03,1,0.8487571979423737
ischematic_diagnosed,2,12,gbtree,1.0,6,1.0,1.0,1.0,388,0.03,2,0.8476484997696053
ischematic_diagnosed,2,12,gbtree,1.0,6,1.0,1.0,1.0,388,0.03,3,0.8468178568145128
ischematic_diagnosed,2,12,gbtree,1.0,6,1.0,1.0,1.0,388,0.03,4,0.825118838533457
ischematic_diagnosed,2,13,gbtree,0.6426176337652146,15,8.0,1.0,1.0,1000,0.03,1,0.8495889866273332
ischematic_diagnosed,2,13,gbtree,0.6426176337652146,15,8.0,1.0,1.0,1000,0.03,2,0.8541202545383921
ischematic_diagnosed,2,13,gbtree,0.6426176337652146,15,8.0,1.0,1.0,1000,0.03,3,0.8505695055964506
ischematic_diagnosed,2,13,gbtree,0.6426176337652146,15,8.0,1.0,1.0,1000,0.03,4,0.8358731363226483
ischematic_diagnosed,2,14,gbtree,0.9480492835112155,7,3.635155845760871,0.3935271916801008,0.8950870135592062,991,0.030097333900407985,1,0.8496104152752926
ischematic_diagnosed,2,14,gbtree,0.9480492835112155,7,3.635155845760871,0.3935271916801008,0.8950870135592062,991,0.030097333900407985,2,0.8565746230859161
ischematic_diagnosed,2,14,gbtree,0.9480492835112155,7,3.635155845760871,0.3935271916801008,0.8950870135592062,991,0.030097333900407985,3,0.8517672989319656
ischematic_diagnosed,2,14,gbtree,0.9480492835112155,7,3.635155845760871,0.3935271916801008,0.8950870135592062,991,0.030097333900407985,4,0.8332066230421236
ischematic_diagnosed,2,15,gbtree,0.9768339968559461,6,1.0,0.40046590116301495,1.0,1000,1.0,1,0.8058779971833233
ischematic_diagnosed,2,15,gbtree,0.9768339968559461,6,1.0,0.40046590116301495,1.0,1000,1.0,2,0.8215965391308985
ischematic_diagnosed,2,15,gbtree,0.9768339968559461,6,1.0,0.40046590116301495,1.0,1000,1.0,3,0.8152182870578775
ischematic_diagnosed,2,15,gbtree,0.9768339968559461,6,1.0,0.40046590116301495,1.0,1000,1.0,4,0.8047758823633089
ischematic_diagnosed,2,16,gbtree,0.5,15,1.0,0.2647304197574415,0.5403044286591843,1,1.0,1,0.6992207115025411
ischematic_diagnosed,2,16,gbtree,0.5,15,1.0,0.2647304197574415,0.5403044286591843,1,1.0,2,0.6817572726614953
ischematic_diagnosed,2,16,gbtree,0.5,15,1.0,0.2647304197574415,0.5403044286591843,1,1.0,3,0.6978016717184059
ischematic_diagnosed,2,16,gbtree,0.5,15,1.0,0.2647304197574415,0.5403044286591843,1,1.0,4,0.671885963596038
ischematic_diagnosed,2,17,gbtree,0.5,15,1.0,0.2,1.0,1,0.03,1,0.7061456171867281
ischematic_diagnosed,2,17,gbtree,0.5,15,1.0,0.2,1.0,1,0.03,2,0.6906847050378343
ischematic_diagnosed,2,17,gbtree,0.5,15,1.0,0.2,1.0,1,0.03,3,0.6880247342299278
ischematic_diagnosed,2,17,gbtree,0.5,15,1.0,0.2,1.0,1,0.03,4,0.6840597977303614
ischematic_diagnosed,2,18,gbtree,0.5,6,1.0,1.0,0.2,1,0.03,1,0.7730101417028871
ischematic_diagnosed,2,18,gbtree,0.5,6,1.0,1.0,0.2,1,0.03,2,0.7705264182594358
ischematic_diagnosed,2,18,gbtree,0.5,6,1.0,1.0,0.2,1,0.03,3,0.7717759495292903
ischematic_diagnosed,2,18,gbtree,0.5,6,1.0,1.0,0.2,1,0.03,4,0.7495793789957208
ischematic_diagnosed,2,19,gbtree,0.71647919505199,6,8.0,1.0,0.2,137,0.03,1,0.8442156341034551
ischematic_diagnosed,2,19,gbtree,0.71647919505199,6,8.0,1.0,0.2,137,0.03,2,0.8446375426991579
ischematic_diagnosed,2,19,gbtree,0.71647919505199,6,8.0,1.0,0.2,137,0.03,3,0.8416259502676398
ischematic_diagnosed,2,19,gbtree,0.71647919505199,6,8.0,1.0,0.2,137,0.03,4,0.8215083097656954
ischematic_diagnosed,2,20,gbtree,1.0,7,2.544527195192329,1.0,1.0,792,0.03,1,0.8466358808424315
ischematic_diagnosed,2,20,gbtree,1.0,7,2.544527195192329,1.0,1.0,792,0.03,2,0.8513488554531157
ischematic_diagnosed,2,20,gbtree,1.0,7,2.544527195192329,1.0,1.0,792,0.03,3,0.8493066898746569
ischematic_diagnosed,2,20,gbtree,1.0,7,2.544527195192329,1.0,1.0,792,0.03,4,0.8299552655509492
ischematic_diagnosed,2,21,gbtree,1.0,15,8.0,0.2,0.2,299,0.03,1,0.8487746980048737
ischematic_diagnosed,2,21,gbtree,1.0,15,8.0,0.2,0.2,299,0.03,2,0.8520662203486002
ischematic_diagnosed,2,21,gbtree,1.0,15,8.0,0.2,0.2,299,0.03,3,0.84791263849411
ischematic_diagnosed,2,21,gbtree,1.0,15,8.0,0.2,0.2,299,0.03,4,0.8268687267092433
ischematic_diagnosed,2,22,gbtree,0.8938154786689786,6,1.0,1.0,1.0,1000,0.03,1,0.8488692221519839
ischematic_diagnosed,2,22,gbtree,0.8938154786689786,6,1.0,1.0,1.0,1000,0.03,2,0.8542180770241399
ischematic_diagnosed,2,22,gbtree,0.8938154786689786,6,1.0,1.0,1.0,1000,0.03,3,0.8505759363819065
ischematic_diagnosed,2,22,gbtree,0.8938154786689786,6,1.0,1.0,1.0,1000,0.03,4,0.8332583075030118
ischematic_diagnosed,2,23,gbtree,0.5,15,1.0,0.2,0.2,1000,0.03,1,0.8462592128305221
ischematic_diagnosed,2,23,gbtree,0.5,15,1.0,0.2,0.2,1000,0.03,2,0.853403365664736
ischematic_diagnosed,2,23,gbtree,0.5,15,1.0,0.2,0.2,1000,0.03,3,0.8457986964083348
ischematic_diagnosed,2,23,gbtree,0.5,15,1.0,0.2,0.2,1000,0.03,4,0.830315865890971
ischematic_diagnosed,2,24,gbtree,1.0,15,2.0871407893097893,1.0,0.2,431,0.03,1,0.8497493443428965
ischematic_diagnosed,2,24,gbtree,1.0,15,2.0871407893097893,1.0,0.2,431,0.03,2,0.8559050983841916
ischematic_diagnosed,2,24,gbtree,1.0,15,2.0871407893097893,1.0,0.2,431,0.03,3,0.852073833038708
ischematic_diagnosed,2,24,gbtree,1.0,15,2.0871407893097893,1.0,0.2,431,0.03,4,0.8315085384158452
ischematic_diagnosed,2,25,gbtree,1.0,15,3.1941920405159805,1.0,1.0,514,0.03,1,0.8476758845567305
ischematic_diagnosed,2,25,gbtree,1.0,15,3.1941920405159805,1.0,1.0,514,0.03,2,0.854522254972524
ischematic_diagnosed,2,25,gbtree,1.0,15,3.1941920405159805,1.0,1.0,514,0.03,3,0.849944766698249
ischematic_diagnosed,2,25,gbtree,1.0,15,3.1941920405159805,1.0,1.0,514,0.03,4,0.8300664943216165
ischematic_diagnosed,2,26,gbtree,1.0,6,8.0,1.0,1.0,783,0.03,1,0.8480782669461915
ischematic_diagnosed,2,26,gbtree,1.0,6,8.0,1.0,1.0,783,0.03,2,0.852597222698244
ischematic_diagnosed,2,26,gbtree,1.0,6,8.0,1.0,1.0,783,0.03,3,0.8501877074821474
ischematic_diagnosed,2,26,gbtree,1.0,6,8.0,1.0,1.0,783,0.03,4,0.8308253270054404
ischematic_diagnosed,2,27,gbtree,1.0,6,1.0,1.0,0.2,817,0.03,1,0.8504854184003038
ischematic_diagnosed,2,27,gbtree,1.0,6,1.0,1.0,0.2,817,0.03,2,0.8544118179083221
ischematic_diagnosed,2,27,gbtree,1.0,6,1.0,1.0,0.2,817,0.03,3,0.8499745388531385
ischematic_diagnosed,2,27,gbtree,1.0,6,1.0,1.0,0.2,817,0.03,4,0.8326962092186977
ischematic_diagnosed,2,28,gbtree,1.0,6,1.0,0.905094980155166,1.0,549,0.03,1,0.8496266058093064
ischematic_diagnosed,2,28,gbtree,1.0,6,1.0,0.905094980155166,1.0,549,0.03,2,0.8495145053371567
ischematic_diagnosed,2,28,gbtree,1.0,6,1.0,0.905094980155166,1.0,549,0.03,3,0.8481951166997018
ischematic_diagnosed,2,28,gbtree,1.0,6,1.0,0.905094980155166,1.0,549,0.03,4,0.8301717686613058
ischematic_diagnosed,2,29,gbtree,0.5,15,8.0,0.2,0.2,736,0.03,1,0.8471749303866561
ischematic_diagnosed,2,29,gbtree,0.5,15,8.0,0.2,0.2,736,0.03,2,0.8529066368867412
ischematic_diagnosed,2,29,gbtree,0.5,15,8.0,0.2,0.2,736,0.03,3,0.8495539178488594
ischematic_diagnosed,2,29,gbtree,0.5,15,8.0,0.2,0.2,736,0.03,4,0.8293090907012272
ischematic_diagnosed,2,30,gbtree,1.0,6,8.0,0.6232806298718351,0.2,1000,0.03,1,0.8503223225797235
ischematic_diagnosed,2,30,gbtree,1.0,6,8.0,0.6232806298718351,0.2,1000,0.03,2,0.8542109366967131
ischematic_diagnosed,2,30,gbtree,1.0,6,8.0,0.6232806298718351,0.2,1000,0.03,3,0.8505209174396708
ischematic_diagnosed,2,30,gbtree,1.0,6,8.0,0.6232806298718351,0.2,1000,0.03,4,0.8316103591855672
ischematic_diagnosed,2,31,gbtree,1.0,6,5.180113290717122,1.0,0.2,1000,0.03,1,0.8506156569606796
ischematic_diagnosed,2,31,gbtree,1.0,6,5.180113290717122,1.0,0.2,1000,0.03,2,0.8546522089316928
ischematic_diagnosed,2,31,gbtree,1.0,6,5.180113290717122,1.0,0.2,1000,0.03,3,0.8499445285210098
ischematic_diagnosed,2,31,gbtree,1.0,6,5.180113290717122,1.0,0.2,1000,0.03,4,0.835159914580115
ischematic_diagnosed,2,32,gbtree,1.0,15,1.0,0.6388843525038403,0.2,1000,0.03,1,0.8504923231868685
ischematic_diagnosed,2,32,gbtree,1.0,15,1.0,0.6388843525038403,0.2,1000,0.03,2,0.8557618158138259
ischematic_diagnosed,2,32,gbtree,1.0,15,1.0,0.6388843525038403,0.2,1000,0.03,3,0.8506683491506838
ischematic_diagnosed,2,32,gbtree,1.0,15,1.0,0.6388843525038403,0.2,1000,0.03,4,0.8328200613830381
ischematic_diagnosed,2,33,gbtree,1.0,6,8.0,0.2,1.0,400,0.03,1,0.8501144646945167
ischematic_diagnosed,2,33,gbtree,1.0,6,8.0,0.2,1.0,400,0.03,2,0.8540593237443497
ischematic_diagnosed,2,33,gbtree,1.0,6,8.0,0.2,1.0,400,0.03,3,0.8506419114771421
ischematic_diagnosed,2,33,gbtree,1.0,6,8.0,0.2,1.0,400,0.03,4,0.8301755794971317
ischematic_diagnosed,2,34,gblinear,1.0,6,8.0,0.9737054451945557,0.2,1,0.03,1,0.630161536291201
ischematic_diagnosed,2,34,gblinear,1.0,6,8.0,0.9737054451945557,0.2,1,0.03,2,0.626783415780314
ischematic_diagnosed,2,34,gblinear,1.0,6,8.0,0.9737054451945557,0.2,1,0.03,3,0.6327270055357154
ischematic_diagnosed,2,34,gblinear,1.0,6,8.0,0.9737054451945557,0.2,1,0.03,4,0.6420568843463725
ischematic_diagnosed,2,35,gbtree,1.0,6,8.0,1.0,0.2,186,0.25040259458551783,1,0.8324424968184412
ischematic_diagnosed,2,35,gbtree,1.0,6,8.0,1.0,0.2,186,0.25040259458551783,2,0.8383410829687006
ischematic_diagnosed,2,35,gbtree,1.0,6,8.0,1.0,0.2,186,0.25040259458551783,3,0.8367564166139104
